date,county,cholera_cases
2015-06-16,Migori,1
2015-06-17,Migori,0
2015-06-18,Migori,2
2015-06-19,Migori,1
2015-06-20,Migori,2
2015-06-21,Migori,2
2015-06-22,Migori,2
2015-06-23,Migori,1
2015-06-24,Migori,2
2015-06-25,Migori,1
2015-06-26,Migori,1
2015-06-27,Migori,2
2015-06-28,Migori,1
2015-06-29,Migori,2
2015-06-30,Migori,1
2015-07-01,Migori,0
2015-07-02,Migori,2
2015-07-03,Migori,0
2015-07-04,Migori,2
2015-07-05,Migori,1
2015-07-06,Migori,2
2015-07-07,Migori,2
2015-07-08,Migori,1
2015-07-09,Migori,2
2015-07-10,Migori,1
2015-07-11,Migori,1
2015-07-12,Migori,2
2015-07-13,Migori,0
2015-07-14,Migori,1
2015-07-15,Migori,1
2015-07-16,Migori,2
2015-07-17,Migori,1
2015-07-18,Migori,2
2015-07-19,Migori,1
2015-07-20,Migori,1
2015-07-21,Migori,1
2015-07-22,Migori,2
2015-07-23,Migori,2
2015-07-24,Migori,0
2015-07-25,Migori,1
2015-07-26,Migori,1
2015-07-27,Migori,1
2015-07-28,Migori,0
2015-07-29,Migori,0
2015-07-30,Migori,2
2015-07-31,Migori,1
2015-08-01,Migori,2
2015-08-02,Migori,2
2015-08-03,Migori,1
2015-08-04,Migori,1
2015-08-05,Migori,2
2015-08-06,Migori,2
2015-08-07,Migori,0
2015-08-08,Migori,0
2015-08-09,Migori,1
2015-08-10,Migori,0
2015-08-11,Migori,2
2015-08-12,Migori,1
2015-08-13,Migori,0
2015-08-14,Migori,2
2015-08-15,Migori,0
2015-08-16,Migori,2
2015-08-17,Migori,0
2015-08-18,Migori,0
2015-08-19,Migori,1
2015-08-20,Migori,2
2015-08-21,Migori,2
2015-08-22,Migori,1
2015-08-23,Migori,0
2015-08-24,Migori,1
2015-08-25,Migori,0
2015-08-26,Migori,1
2015-08-27,Migori,2
2015-08-28,Migori,0
2015-08-29,Migori,2
2015-08-30,Migori,0
2015-08-31,Migori,0
2015-09-01,Migori,1
2015-09-02,Migori,0
2015-09-03,Migori,0
2015-09-04,Migori,1
2015-09-05,Migori,2
2015-09-06,Migori,1
2015-09-07,Migori,2
2015-09-08,Migori,0
2015-09-09,Migori,1
2015-09-10,Migori,1
2015-09-11,Migori,0
2015-09-12,Migori,2
2015-09-13,Migori,0
2015-09-14,Migori,0
2015-09-15,Migori,0
2015-09-16,Migori,0
2015-09-17,Migori,0
2015-09-18,Migori,1
2015-09-19,Migori,2
2015-09-20,Migori,0
2015-09-21,Migori,0
2015-09-22,Migori,1
2015-09-23,Migori,2
2015-09-24,Migori,0
2015-09-25,Migori,0
2015-09-26,Migori,1
2015-09-27,Migori,0
2015-09-28,Migori,2
2015-09-29,Migori,1
2015-09-30,Migori,2
2015-10-01,Migori,1
2015-10-02,Migori,1
2015-10-03,Migori,1
2015-10-04,Migori,1
2015-10-05,Migori,1
2015-10-06,Migori,1
2015-10-07,Migori,1
2015-10-08,Migori,0
2015-10-09,Migori,1
2015-10-10,Migori,0
2015-10-11,Migori,0
2015-10-12,Migori,1
2015-10-13,Migori,1
2015-10-14,Migori,2
2015-10-15,Migori,2
2015-10-16,Migori,1
2015-10-17,Migori,2
2015-10-18,Migori,0
2015-10-19,Migori,1
2015-10-20,Migori,0
2015-10-21,Migori,0
2015-10-22,Migori,13
2015-10-23,Migori,1
2015-10-24,Migori,1
2015-10-25,Migori,0
2015-10-26,Migori,2
2015-10-27,Migori,6
2015-10-28,Migori,0
2015-10-29,Migori,0
2015-10-30,Migori,2
2015-10-31,Migori,2
2015-11-01,Migori,0
2015-11-02,Migori,1
2015-11-03,Migori,1
2015-11-04,Migori,0
2015-11-05,Migori,2
2015-11-06,Migori,1
2015-11-07,Migori,1
2015-11-08,Migori,0
2015-11-09,Migori,1
2015-11-10,Migori,1
2015-11-11,Migori,2
2015-11-12,Migori,0
2015-11-13,Migori,2
2015-11-14,Migori,1
2015-11-15,Migori,2
2015-11-16,Migori,2
2015-11-17,Migori,2
2015-11-18,Migori,1
2015-11-19,Migori,2
2015-11-20,Migori,2
2015-11-21,Migori,2
2015-11-22,Migori,2
2015-11-23,Migori,2
2015-11-24,Migori,1
2015-11-25,Migori,0
2015-11-26,Migori,0
2015-11-27,Migori,0
2015-11-28,Migori,1
2015-11-29,Migori,1
2015-11-30,Migori,0
2015-12-01,Migori,1
2015-12-02,Migori,1
2015-12-03,Migori,2
2015-12-04,Migori,1
2015-12-05,Migori,1
2015-12-06,Migori,1
2015-12-07,Migori,0
2015-12-08,Migori,0
2015-12-09,Migori,2
2015-12-10,Migori,0
2015-12-11,Migori,1
2015-12-12,Migori,1
2015-12-13,Migori,1
2015-12-14,Migori,1
2015-12-15,Migori,2
2015-12-16,Migori,0
2015-12-17,Migori,1
2015-12-18,Migori,0
2015-12-19,Migori,2
2015-12-20,Migori,1
2015-12-21,Migori,1
2015-12-22,Migori,2
2015-12-23,Migori,0
2015-12-24,Migori,0
2015-12-25,Migori,2
2015-12-26,Migori,2
2015-12-27,Migori,0
2015-12-28,Migori,2
2015-12-29,Migori,0
2015-12-30,Migori,1
2015-12-31,Migori,0
2016-01-01,Migori,0
2016-01-02,Migori,1
2016-01-03,Migori,2
2016-01-04,Migori,0
2016-01-05,Migori,1
2016-01-06,Migori,0
2016-01-07,Migori,1
2016-01-08,Migori,0
2016-01-09,Migori,0
2016-01-10,Migori,2
2016-01-11,Migori,0
2016-01-12,Migori,0
2016-01-13,Migori,1
2016-01-14,Migori,1
2016-01-15,Migori,0
2016-01-16,Migori,2
2016-01-17,Migori,0
2016-01-18,Migori,2
2016-01-19,Migori,2
2016-01-20,Migori,1
2016-01-21,Migori,2
2016-01-22,Migori,1
2016-01-23,Migori,0
2016-01-24,Migori,1
2016-01-25,Migori,0
2016-01-26,Migori,0
2016-01-27,Migori,1
2016-01-28,Migori,1
2016-01-29,Migori,0
2016-01-30,Migori,2
2016-01-31,Migori,2
2016-02-01,Migori,2
2016-02-02,Migori,0
2016-02-03,Migori,0
2016-02-04,Migori,1
2016-02-05,Migori,2
2016-02-06,Migori,2
2016-02-07,Migori,0
2016-02-08,Migori,1
2016-02-09,Migori,0
2016-02-10,Migori,2
2016-02-11,Migori,1
2016-02-12,Migori,0
2016-02-13,Migori,2
2016-02-14,Migori,0
2016-02-15,Migori,0
2016-02-16,Migori,2
2016-02-17,Migori,2
2016-02-18,Migori,1
2016-02-19,Migori,2
2016-02-20,Migori,0
2016-02-21,Migori,2
2016-02-22,Migori,1
2016-02-23,Migori,0
2016-02-24,Migori,1
2016-02-25,Migori,2
2016-02-26,Migori,0
2016-02-27,Migori,1
2016-02-28,Migori,0
2016-02-29,Migori,0
2016-03-01,Migori,14
2016-03-02,Migori,0
2016-03-03,Migori,17
2016-03-04,Migori,2
2016-03-05,Migori,19
2016-03-06,Migori,1
2016-03-07,Migori,12
2016-03-08,Migori,16
2016-03-09,Migori,19
2016-03-10,Migori,13
2016-03-11,Migori,9
2016-03-12,Migori,19
2016-03-13,Migori,14
2016-03-14,Migori,1
2016-03-15,Migori,12
2016-03-16,Migori,2
2016-03-17,Migori,14
2016-03-18,Migori,12
2016-03-19,Migori,22
2016-03-20,Migori,1
2016-03-21,Migori,6
2016-03-22,Migori,2
2016-03-23,Migori,9
2016-03-24,Migori,0
2016-03-25,Migori,8
2016-03-26,Migori,2
2016-03-27,Migori,17
2016-03-28,Migori,15
2016-03-29,Migori,2
2016-03-30,Migori,15
2016-03-31,Migori,1
2016-04-01,Migori,1
2016-04-02,Migori,1
2016-04-03,Migori,2
2016-04-04,Migori,1
2016-04-05,Migori,12
2016-04-06,Migori,22
2016-04-07,Migori,0
2016-04-08,Migori,2
2016-04-09,Migori,2
2016-04-10,Migori,2
2016-04-11,Migori,15
2016-04-12,Migori,11
2016-04-13,Migori,1
2016-04-14,Migori,0
2016-04-15,Migori,0
2016-04-16,Migori,18
2016-04-17,Migori,2
2016-04-18,Migori,1
2016-04-19,Migori,22
2016-04-20,Migori,18
2016-04-21,Migori,16
2016-04-22,Migori,12
2016-04-23,Migori,2
2016-04-24,Migori,4
2016-04-25,Migori,1
2016-04-26,Migori,1
2016-04-27,Migori,1
2016-04-28,Migori,1
2016-04-29,Migori,2
2016-04-30,Migori,14
2016-05-01,Migori,3
2016-05-02,Migori,0
2016-05-03,Migori,14
2016-05-04,Migori,1
2016-05-05,Migori,11
2016-05-06,Migori,0
2016-05-07,Migori,0
2016-05-08,Migori,2
2016-05-09,Migori,0
2016-05-10,Migori,13
2016-05-11,Migori,1
2016-05-12,Migori,1
2016-05-13,Migori,22
2016-05-14,Migori,0
2016-05-15,Migori,0
2016-05-16,Migori,13
2016-05-17,Migori,11
2016-05-18,Migori,5
2016-05-19,Migori,0
2016-05-20,Migori,2
2016-05-21,Migori,7
2016-05-22,Migori,1
2016-05-23,Migori,2
2016-05-24,Migori,18
2016-05-25,Migori,16
2016-05-26,Migori,22
2016-05-27,Migori,2
2016-05-28,Migori,1
2016-05-29,Migori,1
2016-05-30,Migori,2
2016-05-31,Migori,17
2016-06-01,Migori,1
2016-06-02,Migori,2
2016-06-03,Migori,1
2016-06-04,Migori,1
2016-06-05,Migori,1
2016-06-06,Migori,0
2016-06-07,Migori,2
2016-06-08,Migori,0
2016-06-09,Migori,2
2016-06-10,Migori,0
2016-06-11,Migori,2
2016-06-12,Migori,1
2016-06-13,Migori,1
2016-06-14,Migori,2
2016-06-15,Migori,0
2016-06-16,Migori,0
2016-06-17,Migori,0
2016-06-18,Migori,0
2016-06-19,Migori,1
2016-06-20,Migori,1
2016-06-21,Migori,2
2016-06-22,Migori,2
2016-06-23,Migori,2
2016-06-24,Migori,0
2016-06-25,Migori,0
2016-06-26,Migori,1
2016-06-27,Migori,2
2016-06-28,Migori,1
2016-06-29,Migori,2
2016-06-30,Migori,2
2016-07-01,Migori,0
2016-07-02,Migori,2
2016-07-03,Migori,1
2016-07-04,Migori,0
2016-07-05,Migori,0
2016-07-06,Migori,0
2016-07-07,Migori,0
2016-07-08,Migori,1
2016-07-09,Migori,1
2016-07-10,Migori,0
2016-07-11,Migori,2
2016-07-12,Migori,0
2016-07-13,Migori,0
2016-07-14,Migori,2
2016-07-15,Migori,1
2016-07-16,Migori,1
2016-07-17,Migori,0
2016-07-18,Migori,2
2016-07-19,Migori,0
2016-07-20,Migori,2
2016-07-21,Migori,1
2016-07-22,Migori,1
2016-07-23,Migori,0
2016-07-24,Migori,0
2016-07-25,Migori,2
2016-07-26,Migori,2
2016-07-27,Migori,0
2016-07-28,Migori,1
2016-07-29,Migori,2
2016-07-30,Migori,2
2016-07-31,Migori,0
2016-08-01,Migori,2
2016-08-02,Migori,1
2016-08-03,Migori,0
2016-08-04,Migori,0
2016-08-05,Migori,1
2016-08-06,Migori,2
2016-08-07,Migori,0
2016-08-08,Migori,2
2016-08-09,Migori,0
2016-08-10,Migori,0
2016-08-11,Migori,1
2016-08-12,Migori,0
2016-08-13,Migori,2
2016-08-14,Migori,1
2016-08-15,Migori,1
2016-08-16,Migori,0
2016-08-17,Migori,0
2016-08-18,Migori,0
2016-08-19,Migori,1
2016-08-20,Migori,1
2016-08-21,Migori,0
2016-08-22,Migori,0
2016-08-23,Migori,0
2016-08-24,Migori,2
2016-08-25,Migori,1
2016-08-26,Migori,1
2016-08-27,Migori,1
2016-08-28,Migori,1
2016-08-29,Migori,1
2016-08-30,Migori,0
2016-08-31,Migori,2
2016-09-01,Migori,2
2016-09-02,Migori,2
2016-09-03,Migori,1
2016-09-04,Migori,0
2016-09-05,Migori,2
2016-09-06,Migori,2
2016-09-07,Migori,0
2016-09-08,Migori,0
2016-09-09,Migori,1
2016-09-10,Migori,1
2016-09-11,Migori,1
2016-09-12,Migori,1
2016-09-13,Migori,1
2016-09-14,Migori,1
2016-09-15,Migori,1
2016-09-16,Migori,0
2016-09-17,Migori,1
2016-09-18,Migori,2
2016-09-19,Migori,0
2016-09-20,Migori,1
2016-09-21,Migori,0
2016-09-22,Migori,2
2016-09-23,Migori,1
2016-09-24,Migori,2
2016-09-25,Migori,2
2016-09-26,Migori,2
2016-09-27,Migori,2
2016-09-28,Migori,0
2016-09-29,Migori,1
2016-09-30,Migori,2
2016-10-01,Migori,0
2015-01-01,Kisii,0
2015-01-02,Kisii,1
2015-01-03,Kisii,2
2015-01-04,Kisii,2
2015-01-05,Kisii,0
2015-01-06,Kisii,2
2015-01-07,Kisii,0
2015-01-08,Kisii,0
2015-01-09,Kisii,2
2015-01-10,Kisii,0
2015-01-11,Kisii,2
2015-01-12,Kisii,0
2015-01-13,Kisii,2
2015-01-14,Kisii,1
2015-01-15,Kisii,1
2015-01-16,Kisii,1
2015-01-17,Kisii,1
2015-01-18,Kisii,0
2015-01-19,Kisii,1
2015-01-20,Kisii,1
2015-01-21,Kisii,2
2015-01-22,Kisii,2
2015-01-23,Kisii,1
2015-01-24,Kisii,2
2015-01-25,Kisii,1
2015-01-26,Kisii,2
2015-01-27,Kisii,0
2015-01-28,Kisii,1
2015-01-29,Kisii,1
2015-01-30,Kisii,1
2015-01-31,Kisii,1
2015-02-01,Kisii,0
2015-02-02,Kisii,0
2015-02-03,Kisii,0
2015-02-04,Kisii,0
2015-02-05,Kisii,2
2015-02-06,Kisii,0
2015-02-07,Kisii,2
2015-02-08,Kisii,0
2015-02-09,Kisii,0
2015-02-10,Kisii,2
2015-02-11,Kisii,2
2015-02-12,Kisii,1
2015-02-13,Kisii,2
2015-02-14,Kisii,1
2015-02-15,Kisii,2
2015-02-16,Kisii,0
2015-02-17,Kisii,1
2015-02-18,Kisii,2
2015-02-19,Kisii,0
2015-02-20,Kisii,2
2015-02-21,Kisii,1
2015-02-22,Kisii,0
2015-02-23,Kisii,0
2015-02-24,Kisii,0
2015-02-25,Kisii,0
2015-02-26,Kisii,1
2015-02-27,Kisii,2
2015-02-28,Kisii,0
2015-03-01,Kisii,0
2015-03-02,Kisii,1
2015-03-03,Kisii,12
2015-03-04,Kisii,1
2015-03-05,Kisii,0
2015-03-06,Kisii,2
2015-03-07,Kisii,12
2015-03-08,Kisii,8
2015-03-09,Kisii,2
2015-03-10,Kisii,1
2015-03-11,Kisii,11
2015-03-12,Kisii,0
2015-03-13,Kisii,2
2015-03-14,Kisii,1
2015-03-15,Kisii,2
2015-03-16,Kisii,18
2015-03-17,Kisii,4
2015-03-18,Kisii,9
2015-03-19,Kisii,2
2015-03-20,Kisii,1
2015-03-21,Kisii,1
2015-03-22,Kisii,0
2015-03-23,Kisii,4
2015-03-24,Kisii,5
2015-03-25,Kisii,0
2015-03-26,Kisii,5
2015-03-27,Kisii,6
2015-03-28,Kisii,2
2015-03-29,Kisii,1
2015-03-30,Kisii,10
2015-03-31,Kisii,26
2015-04-01,Kisii,15
2015-04-02,Kisii,16
2015-04-03,Kisii,4
2015-04-04,Kisii,2
2015-04-05,Kisii,2
2015-04-06,Kisii,10
2015-04-07,Kisii,29
2015-04-08,Kisii,13
2015-04-09,Kisii,0
2015-04-10,Kisii,2
2015-04-11,Kisii,20
2015-04-12,Kisii,12
2015-04-13,Kisii,19
2015-04-14,Kisii,7
2015-04-15,Kisii,21
2015-04-16,Kisii,1
2015-04-17,Kisii,2
2015-04-18,Kisii,12
2015-04-19,Kisii,0
2015-04-20,Kisii,12
2015-04-21,Kisii,15
2015-04-22,Kisii,2
2015-04-23,Kisii,0
2015-04-24,Kisii,7
2015-04-25,Kisii,14
2015-04-26,Kisii,10
2015-04-27,Kisii,0
2015-04-28,Kisii,0
2015-04-29,Kisii,2
2015-04-30,Kisii,16
2015-05-01,Kisii,22
2015-05-02,Kisii,2
2015-05-03,Kisii,14
2015-05-04,Kisii,1
2015-05-05,Kisii,1
2015-05-06,Kisii,2
2015-05-07,Kisii,2
2015-05-08,Kisii,1
2015-05-09,Kisii,20
2015-05-10,Kisii,1
2015-05-11,Kisii,17
2015-05-12,Kisii,2
2015-05-13,Kisii,0
2015-05-14,Kisii,1
2015-05-15,Kisii,0
2015-05-16,Kisii,15
2015-05-17,Kisii,22
2015-05-18,Kisii,17
2015-05-19,Kisii,1
2015-05-20,Kisii,17
2015-05-21,Kisii,7
2015-05-22,Kisii,20
2015-05-23,Kisii,9
2015-05-24,Kisii,9
2015-05-25,Kisii,11
2015-05-26,Kisii,11
2015-05-27,Kisii,1
2015-05-28,Kisii,1
2015-05-29,Kisii,20
2015-05-30,Kisii,17
2015-05-31,Kisii,1
2015-06-01,Kisii,1
2015-06-02,Kisii,2
2015-06-03,Kisii,2
2015-06-04,Kisii,0
2015-06-05,Kisii,0
2015-06-06,Kisii,0
2015-06-07,Kisii,1
2015-06-08,Kisii,0
2015-06-09,Kisii,2
2015-06-10,Kisii,1
2015-06-11,Kisii,1
2015-06-12,Kisii,0
2015-06-13,Kisii,2
2015-06-14,Kisii,0
2015-06-15,Kisii,0
2015-06-16,Kisii,2
2015-06-17,Kisii,1
2015-06-18,Kisii,2
2015-06-19,Kisii,1
2015-06-20,Kisii,1
2015-06-21,Kisii,2
2015-06-22,Kisii,2
2015-06-23,Kisii,2
2015-06-24,Kisii,0
2015-06-25,Kisii,1
2015-06-26,Kisii,0
2015-06-27,Kisii,0
2015-06-28,Kisii,2
2015-06-29,Kisii,1
2015-06-30,Kisii,0
2015-07-01,Kisii,1
2015-07-02,Kisii,1
2015-07-03,Kisii,1
2015-07-04,Kisii,1
2015-07-05,Kisii,0
2015-07-06,Kisii,0
2015-07-07,Kisii,1
2015-07-08,Kisii,1
2015-07-09,Kisii,2
2015-07-10,Kisii,0
2015-07-11,Kisii,0
2015-07-12,Kisii,0
2015-07-13,Kisii,1
2015-07-14,Kisii,2
2015-07-15,Kisii,0
2015-07-16,Kisii,1
2015-07-17,Kisii,1
2015-07-18,Kisii,1
2015-07-19,Kisii,1
2015-07-20,Kisii,1
2015-07-21,Kisii,2
2015-07-22,Kisii,0
2015-07-23,Kisii,2
2015-07-24,Kisii,2
2015-07-25,Kisii,1
2015-07-26,Kisii,2
2015-07-27,Kisii,0
2015-07-28,Kisii,0
2015-07-29,Kisii,1
2015-07-30,Kisii,1
2015-07-31,Kisii,2
2015-08-01,Kisii,1
2015-08-02,Kisii,2
2015-08-03,Kisii,0
2015-08-04,Kisii,2
2015-08-05,Kisii,1
2015-08-06,Kisii,0
2015-08-07,Kisii,2
2015-08-08,Kisii,2
2015-08-09,Kisii,0
2015-08-10,Kisii,1
2015-08-11,Kisii,1
2015-08-12,Kisii,0
2015-08-13,Kisii,0
2015-08-14,Kisii,2
2015-08-15,Kisii,2
2015-08-16,Kisii,0
2015-08-17,Kisii,1
2015-08-18,Kisii,0
2015-08-19,Kisii,1
2015-08-20,Kisii,0
2015-08-21,Kisii,0
2015-08-22,Kisii,2
2015-08-23,Kisii,0
2015-08-24,Kisii,0
2015-08-25,Kisii,1
2015-08-26,Kisii,0
2015-08-27,Kisii,1
2015-08-28,Kisii,1
2015-08-29,Kisii,1
2015-08-30,Kisii,2
2015-08-31,Kisii,1
2015-09-01,Kisii,0
2015-09-02,Kisii,0
2015-09-03,Kisii,1
2015-09-04,Kisii,2
2015-09-05,Kisii,1
2015-09-06,Kisii,2
2015-09-07,Kisii,1
2015-09-08,Kisii,2
2015-09-09,Kisii,2
2015-09-10,Kisii,1
2015-09-11,Kisii,1
2015-09-12,Kisii,0
2015-09-13,Kisii,1
2015-09-14,Kisii,1
2015-09-15,Kisii,1
2015-09-16,Kisii,1
2015-09-17,Kisii,0
2015-09-18,Kisii,1
2015-09-19,Kisii,1
2015-09-20,Kisii,0
2015-09-21,Kisii,2
2015-09-22,Kisii,1
2015-09-23,Kisii,1
2015-09-24,Kisii,1
2015-09-25,Kisii,1
2015-09-26,Kisii,2
2015-09-27,Kisii,1
2015-09-28,Kisii,0
2015-09-29,Kisii,2
2015-09-30,Kisii,2
2015-10-01,Kisii,2
2015-10-02,Kisii,0
2015-10-03,Kisii,0
2015-10-04,Kisii,18
2015-10-05,Kisii,2
2015-10-06,Kisii,0
2015-10-07,Kisii,0
2015-10-08,Kisii,2
2015-10-09,Kisii,2
2015-10-10,Kisii,1
2015-10-11,Kisii,0
2015-10-12,Kisii,1
2015-10-13,Kisii,1
2015-10-14,Kisii,0
2015-10-15,Kisii,1
2015-10-16,Kisii,2
2015-10-17,Kisii,1
2015-10-18,Kisii,1
2015-10-19,Kisii,0
2015-10-20,Kisii,1
2015-10-21,Kisii,0
2015-10-22,Kisii,11
2015-10-23,Kisii,0
2015-10-24,Kisii,2
2015-10-25,Kisii,0
2015-10-26,Kisii,0
2015-10-27,Kisii,0
2015-10-28,Kisii,2
2015-10-29,Kisii,0
2015-10-30,Kisii,1
2015-10-31,Kisii,0
2015-11-01,Kisii,0
2015-11-02,Kisii,0
2015-11-03,Kisii,0
2015-11-04,Kisii,0
2015-11-05,Kisii,0
2015-11-06,Kisii,2
2015-11-07,Kisii,7
2015-11-08,Kisii,0
2015-11-09,Kisii,0
2015-11-10,Kisii,1
2015-11-11,Kisii,0
2015-11-12,Kisii,0
2015-11-13,Kisii,0
2015-11-14,Kisii,2
2015-11-15,Kisii,2
2015-11-16,Kisii,1
2015-11-17,Kisii,1
2015-11-18,Kisii,0
2015-11-19,Kisii,0
2015-11-20,Kisii,2
2015-11-21,Kisii,1
2015-11-22,Kisii,0
2015-11-23,Kisii,0
2015-11-24,Kisii,2
2015-11-25,Kisii,2
2015-11-26,Kisii,7
2015-11-27,Kisii,2
2015-11-28,Kisii,0
2015-11-29,Kisii,0
2015-11-30,Kisii,0
2015-12-01,Kisii,0
2015-12-02,Kisii,2
2015-12-03,Kisii,0
2015-12-04,Kisii,2
2015-12-05,Kisii,2
2015-12-06,Kisii,0
2015-12-07,Kisii,2
2015-12-08,Kisii,0
2015-12-09,Kisii,2
2015-12-10,Kisii,1
2015-12-11,Kisii,0
2015-12-12,Kisii,1
2015-12-13,Kisii,0
2015-12-14,Kisii,1
2015-12-15,Kisii,1
2015-12-16,Kisii,2
2015-12-17,Kisii,2
2015-12-18,Kisii,2
2015-12-19,Kisii,2
2015-12-20,Kisii,2
2015-12-21,Kisii,2
2015-12-22,Kisii,2
2015-12-23,Kisii,1
2015-12-24,Kisii,0
2015-12-25,Kisii,2
2015-12-26,Kisii,1
2015-12-27,Kisii,2
2015-12-28,Kisii,0
2015-12-29,Kisii,1
2015-12-30,Kisii,2
2015-12-31,Kisii,1
2016-01-01,Kisii,0
2016-01-02,Kisii,2
2016-01-03,Kisii,0
2016-01-04,Kisii,1
2016-01-05,Kisii,2
2016-01-06,Kisii,2
2016-01-07,Kisii,1
2016-01-08,Kisii,0
2016-01-09,Kisii,2
2016-01-10,Kisii,0
2016-01-11,Kisii,0
2016-01-12,Kisii,2
2016-01-13,Kisii,0
2016-01-14,Kisii,2
2016-01-15,Kisii,0
2016-01-16,Kisii,0
2016-01-17,Kisii,0
2016-01-18,Kisii,0
2016-01-19,Kisii,1
2016-01-20,Kisii,2
2016-01-21,Kisii,1
2016-01-22,Kisii,2
2016-01-23,Kisii,1
2016-01-24,Kisii,1
2016-01-25,Kisii,2
2016-01-26,Kisii,2
2016-01-27,Kisii,1
2016-01-28,Kisii,0
2016-01-29,Kisii,0
2016-01-30,Kisii,1
2016-01-31,Kisii,0
2016-02-01,Kisii,0
2016-02-02,Kisii,0
2016-02-03,Kisii,0
2016-02-04,Kisii,1
2016-02-05,Kisii,1
2016-02-06,Kisii,1
2016-02-07,Kisii,2
2016-02-08,Kisii,2
2016-02-09,Kisii,2
2016-02-10,Kisii,1
2016-02-11,Kisii,2
2016-02-12,Kisii,0
2016-02-13,Kisii,0
2016-02-14,Kisii,2
2016-02-15,Kisii,2
2016-02-16,Kisii,0
2016-02-17,Kisii,0
2016-02-18,Kisii,1
2016-02-19,Kisii,1
2016-02-20,Kisii,2
2016-02-21,Kisii,1
2016-02-22,Kisii,1
2016-02-23,Kisii,1
2016-02-24,Kisii,1
2016-02-25,Kisii,2
2016-02-26,Kisii,1
2016-02-27,Kisii,2
2016-02-28,Kisii,2
2016-02-29,Kisii,2
2016-03-01,Kisii,1
2016-03-02,Kisii,12
2016-03-03,Kisii,2
2016-03-04,Kisii,2
2016-03-05,Kisii,10
2016-03-06,Kisii,7
2016-03-07,Kisii,11
2016-03-08,Kisii,1
2016-03-09,Kisii,1
2016-03-10,Kisii,0
2016-03-11,Kisii,8
2016-03-12,Kisii,0
2016-03-13,Kisii,2
2016-03-14,Kisii,1
2016-03-15,Kisii,12
2016-03-16,Kisii,14
2016-03-17,Kisii,1
2016-03-18,Kisii,1
2016-03-19,Kisii,6
2016-03-20,Kisii,13
2016-03-21,Kisii,0
2016-03-22,Kisii,8
2016-03-23,Kisii,1
2016-03-24,Kisii,16
2016-03-25,Kisii,0
2016-03-26,Kisii,25
2016-03-27,Kisii,15
2016-03-28,Kisii,2
2016-03-29,Kisii,0
2016-03-30,Kisii,20
2016-03-31,Kisii,13
2016-04-01,Kisii,0
2016-04-02,Kisii,8
2016-04-03,Kisii,13
2016-04-04,Kisii,2
2016-04-05,Kisii,0
2016-04-06,Kisii,0
2016-04-07,Kisii,14
2016-04-08,Kisii,10
2016-04-09,Kisii,11
2016-04-10,Kisii,11
2016-04-11,Kisii,0
2016-04-12,Kisii,2
2016-04-13,Kisii,2
2016-04-14,Kisii,0
2016-04-15,Kisii,0
2016-04-16,Kisii,18
2016-04-17,Kisii,2
2016-04-18,Kisii,19
2016-04-19,Kisii,7
2016-04-20,Kisii,13
2016-04-21,Kisii,14
2016-04-22,Kisii,16
2016-04-23,Kisii,1
2016-04-24,Kisii,0
2016-04-25,Kisii,0
2016-04-26,Kisii,0
2016-04-27,Kisii,0
2016-04-28,Kisii,6
2016-04-29,Kisii,0
2016-04-30,Kisii,8
2016-05-01,Kisii,8
2016-05-02,Kisii,10
2016-05-03,Kisii,2
2016-05-04,Kisii,1
2016-05-05,Kisii,1
2016-05-06,Kisii,9
2016-05-07,Kisii,2
2016-05-08,Kisii,1
2016-05-09,Kisii,12
2016-05-10,Kisii,0
2016-05-11,Kisii,2
2016-05-12,Kisii,10
2016-05-13,Kisii,10
2016-05-14,Kisii,0
2016-05-15,Kisii,11
2016-05-16,Kisii,1
2016-05-17,Kisii,2
2016-05-18,Kisii,0
2016-05-19,Kisii,2
2016-05-20,Kisii,21
2016-05-21,Kisii,12
2016-05-22,Kisii,14
2016-05-23,Kisii,1
2016-05-24,Kisii,0
2016-05-25,Kisii,15
2016-05-26,Kisii,9
2016-05-27,Kisii,7
2016-05-28,Kisii,2
2016-05-29,Kisii,9
2016-05-30,Kisii,12
2016-05-31,Kisii,2
2016-06-01,Kisii,2
2016-06-02,Kisii,0
2016-06-03,Kisii,1
2016-06-04,Kisii,0
2016-06-05,Kisii,0
2016-06-06,Kisii,2
2016-06-07,Kisii,2
2016-06-08,Kisii,1
2016-06-09,Kisii,1
2016-06-10,Kisii,2
2016-06-11,Kisii,0
2016-06-12,Kisii,0
2016-06-13,Kisii,1
2016-06-14,Kisii,0
2016-06-15,Kisii,2
2016-06-16,Kisii,2
2016-06-17,Kisii,1
2016-06-18,Kisii,2
2016-06-19,Kisii,0
2016-06-20,Kisii,0
2016-06-21,Kisii,2
2016-06-22,Kisii,1
2016-06-23,Kisii,0
2016-06-24,Kisii,0
2016-06-25,Kisii,2
2016-06-26,Kisii,1
2016-06-27,Kisii,2
2016-06-28,Kisii,1
2016-06-29,Kisii,0
2016-06-30,Kisii,2
2016-07-01,Kisii,1
2016-07-02,Kisii,0
2016-07-03,Kisii,2
2016-07-04,Kisii,2
2016-07-05,Kisii,2
2016-07-06,Kisii,2
2016-07-07,Kisii,0
2016-07-08,Kisii,2
2016-07-09,Kisii,0
2016-07-10,Kisii,2
2016-07-11,Kisii,1
2016-07-12,Kisii,0
