date,county,malaria_cases
2015-02-17,Siaya,48
2015-02-18,Siaya,11
2015-02-19,Siaya,18
2015-02-20,Siaya,11
2015-02-21,Siaya,14
2015-02-22,Siaya,56
2015-02-23,Siaya,12
2015-02-24,Siaya,38
2015-02-25,Siaya,23
2015-02-26,Siaya,19
2015-02-27,Siaya,4
2015-02-28,Siaya,28
2015-03-01,Siaya,14
2015-03-02,Siaya,29
2015-03-03,Siaya,26
2015-03-04,Siaya,28
2015-03-05,Siaya,11
2015-03-06,Siaya,29
2015-03-07,Siaya,41
2015-03-08,Siaya,19
2015-03-09,Siaya,30
2015-03-10,Siaya,33
2015-03-11,Siaya,22
2015-03-12,Siaya,33
2015-03-13,Siaya,24
2015-03-14,Siaya,19
2015-03-15,Siaya,30
2015-03-16,Siaya,34
2015-03-17,Siaya,27
2015-03-18,Siaya,41
2015-03-19,Siaya,28
2015-03-20,Siaya,21
2015-03-21,Siaya,44
2015-03-22,Siaya,21
2015-03-23,Siaya,28
2015-03-24,Siaya,35
2015-03-25,Siaya,39
2015-03-26,Siaya,28
2015-03-27,Siaya,49
2015-03-28,Siaya,40
2015-03-29,Siaya,30
2015-03-30,Siaya,41
2015-03-31,Siaya,26
2015-04-01,Siaya,19
2015-04-02,Siaya,16
2015-04-03,Siaya,27
2015-04-04,Siaya,32
2015-04-05,Siaya,40
2015-04-06,Siaya,7
2015-04-07,Siaya,33
2015-04-08,Siaya,30
2015-04-09,Siaya,37
2015-04-10,Siaya,25
2015-04-11,Siaya,42
2015-04-12,Siaya,50
2015-04-13,Siaya,35
2015-04-14,Siaya,55
2015-04-15,Siaya,45
2015-04-16,Siaya,31
2015-04-17,Siaya,40
2015-04-18,Siaya,13
2015-04-19,Siaya,51
2015-04-20,Siaya,22
2015-04-21,Siaya,15
2015-04-22,Siaya,27
2015-04-23,Siaya,28
2015-04-24,Siaya,41
2015-04-25,Siaya,43
2015-04-26,Siaya,31
2015-04-27,Siaya,40
2015-04-28,Siaya,50
2015-04-29,Siaya,40
2015-04-30,Siaya,27
2015-05-01,Siaya,29
2015-05-02,Siaya,53
2015-05-03,Siaya,33
2015-05-04,Siaya,41
2015-05-05,Siaya,37
2015-05-06,Siaya,9
2015-05-07,Siaya,30
2015-05-08,Siaya,18
2015-05-09,Siaya,17
2015-05-10,Siaya,29
2015-05-11,Siaya,48
2015-05-12,Siaya,44
2015-05-13,Siaya,37
2015-05-14,Siaya,21
2015-05-15,Siaya,31
2015-05-16,Siaya,19
2015-05-17,Siaya,31
2015-05-18,Siaya,28
2015-05-19,Siaya,40
2015-05-20,Siaya,27
2015-05-21,Siaya,25
2015-05-22,Siaya,5
2015-05-23,Siaya,29
2015-05-24,Siaya,40
2015-05-25,Siaya,34
2015-05-26,Siaya,57
2015-05-27,Siaya,41
2015-05-28,Siaya,33
2015-05-29,Siaya,13
2015-05-30,Siaya,30
2015-05-31,Siaya,23
2015-06-01,Siaya,27
2015-06-02,Siaya,29
2015-06-03,Siaya,6
2015-06-04,Siaya,10
2015-06-05,Siaya,23
2015-06-06,Siaya,20
2015-06-07,Siaya,31
2015-06-08,Siaya,26
2015-06-09,Siaya,30
2015-06-10,Siaya,22
2015-06-11,Siaya,34
2015-06-12,Siaya,19
2015-06-13,Siaya,12
2015-06-14,Siaya,65
2015-06-15,Siaya,18
2015-06-16,Siaya,35
2015-06-17,Siaya,36
2015-06-18,Siaya,48
2015-06-19,Siaya,21
2015-06-20,Siaya,21
2015-06-21,Siaya,37
2015-06-22,Siaya,17
2015-06-23,Siaya,19
2015-06-24,Siaya,27
2015-06-25,Siaya,12
2015-06-26,Siaya,9
2015-06-27,Siaya,19
2015-06-28,Siaya,24
2015-06-29,Siaya,28
2015-06-30,Siaya,20
2015-07-01,Siaya,48
2015-07-02,Siaya,23
2015-07-03,Siaya,14
2015-07-04,Siaya,32
2015-07-05,Siaya,7
2015-07-06,Siaya,28
2015-07-07,Siaya,30
2015-07-08,Siaya,29
2015-07-09,Siaya,15
2015-07-10,Siaya,30
2015-07-11,Siaya,7
2015-07-12,Siaya,38
2015-07-13,Siaya,35
2015-07-14,Siaya,32
2015-07-15,Siaya,15
2015-07-16,Siaya,16
2015-07-17,Siaya,22
2015-07-18,Siaya,30
2015-07-19,Siaya,35
2015-07-20,Siaya,27
2015-07-21,Siaya,20
2015-07-22,Siaya,33
2015-07-23,Siaya,30
2015-07-24,Siaya,22
2015-07-25,Siaya,35
2015-07-26,Siaya,13
2015-07-27,Siaya,22
2015-07-28,Siaya,30
2015-07-29,Siaya,25
2015-07-30,Siaya,25
2015-07-31,Siaya,23
2015-08-01,Siaya,23
2015-08-02,Siaya,30
2015-08-03,Siaya,25
2015-08-04,Siaya,25
2015-08-05,Siaya,42
2015-08-06,Siaya,25
2015-08-07,Siaya,24
2015-08-08,Siaya,22
2015-08-09,Siaya,26
2015-08-10,Siaya,12
2015-08-11,Siaya,32
2015-08-12,Siaya,32
2015-08-13,Siaya,34
2015-08-14,Siaya,27
2015-08-15,Siaya,30
2015-08-16,Siaya,6
2015-08-17,Siaya,56
2015-08-18,Siaya,24
2015-08-19,Siaya,17
2015-08-20,Siaya,7
2015-08-21,Siaya,22
2015-08-22,Siaya,13
2015-08-23,Siaya,29
2015-08-24,Siaya,25
2015-08-25,Siaya,23
2015-08-26,Siaya,31
2015-08-27,Siaya,30
2015-08-28,Siaya,16
2015-08-29,Siaya,25
2015-08-30,Siaya,24
2015-08-31,Siaya,20
2015-09-01,Siaya,31
2015-09-02,Siaya,19
2015-09-03,Siaya,29
2015-09-04,Siaya,35
2015-09-05,Siaya,28
2015-09-06,Siaya,32
2015-09-07,Siaya,19
2015-09-08,Siaya,15
2015-09-09,Siaya,42
2015-09-10,Siaya,45
2015-09-11,Siaya,16
2015-09-12,Siaya,30
2015-09-13,Siaya,26
2015-09-14,Siaya,28
2015-09-15,Siaya,23
2015-09-16,Siaya,27
2015-09-17,Siaya,6
2015-09-18,Siaya,21
2015-09-19,Siaya,30
2015-09-20,Siaya,4
2015-09-21,Siaya,22
2015-09-22,Siaya,42
2015-09-23,Siaya,22
2015-09-24,Siaya,23
2015-09-25,Siaya,24
2015-09-26,Siaya,16
2015-09-27,Siaya,38
2015-09-28,Siaya,41
2015-09-29,Siaya,26
2015-09-30,Siaya,20
2015-10-01,Siaya,38
2015-10-02,Siaya,32
2015-10-03,Siaya,29
2015-10-04,Siaya,32
2015-10-05,Siaya,31
2015-10-06,Siaya,22
2015-10-07,Siaya,19
2015-10-08,Siaya,38
2015-10-09,Siaya,30
2015-10-10,Siaya,17
2015-10-11,Siaya,26
2015-10-12,Siaya,27
2015-10-13,Siaya,27
2015-10-14,Siaya,7
2015-10-15,Siaya,26
2015-10-16,Siaya,26
2015-10-17,Siaya,22
2015-10-18,Siaya,31
2015-10-19,Siaya,15
2015-10-20,Siaya,36
2015-10-21,Siaya,14
2015-10-22,Siaya,33
2015-10-23,Siaya,30
2015-10-24,Siaya,35
2015-10-25,Siaya,34
2015-10-26,Siaya,36
2015-10-27,Siaya,43
2015-10-28,Siaya,14
2015-10-29,Siaya,32
2015-10-30,Siaya,28
2015-10-31,Siaya,29
2015-11-01,Siaya,22
2015-11-02,Siaya,34
2015-11-03,Siaya,37
2015-11-04,Siaya,15
2015-11-05,Siaya,21
2015-11-06,Siaya,43
2015-11-07,Siaya,29
2015-11-08,Siaya,24
2015-11-09,Siaya,35
2015-11-10,Siaya,24
2015-11-11,Siaya,35
2015-11-12,Siaya,15
2015-11-13,Siaya,20
2015-11-14,Siaya,35
2015-11-15,Siaya,26
2015-11-16,Siaya,5
2015-11-17,Siaya,31
2015-11-18,Siaya,11
2015-11-19,Siaya,22
2015-11-20,Siaya,29
2015-11-21,Siaya,27
2015-11-22,Siaya,22
2015-11-23,Siaya,18
2015-11-24,Siaya,30
2015-11-25,Siaya,18
2015-11-26,Siaya,35
2015-11-27,Siaya,36
2015-11-28,Siaya,18
2015-11-29,Siaya,20
2015-11-30,Siaya,25
2015-12-01,Siaya,19
2015-12-02,Siaya,9
2015-12-03,Siaya,42
2015-12-04,Siaya,37
2015-12-05,Siaya,37
2015-12-06,Siaya,38
2015-12-07,Siaya,33
2015-12-08,Siaya,24
2015-12-09,Siaya,27
2015-12-10,Siaya,35
2015-12-11,Siaya,10
2015-12-12,Siaya,35
2015-12-13,Siaya,23
2015-12-14,Siaya,29
2015-12-15,Siaya,27
2015-12-16,Siaya,7
2015-12-17,Siaya,26
2015-12-18,Siaya,50
2015-12-19,Siaya,29
2015-12-20,Siaya,20
2015-12-21,Siaya,38
2015-12-22,Siaya,39
2015-12-23,Siaya,37
2015-12-24,Siaya,33
2015-12-25,Siaya,26
2015-12-26,Siaya,28
2015-12-27,Siaya,29
2015-12-28,Siaya,41
2015-12-29,Siaya,13
2015-12-30,Siaya,38
2015-12-31,Siaya,10
2016-01-01,Siaya,24
2016-01-02,Siaya,23
2016-01-03,Siaya,48
2016-01-04,Siaya,32
2016-01-05,Siaya,13
2016-01-06,Siaya,24
2016-01-07,Siaya,29
2016-01-08,Siaya,32
2016-01-09,Siaya,34
2016-01-10,Siaya,15
2016-01-11,Siaya,35
2016-01-12,Siaya,35
2016-01-13,Siaya,26
2016-01-14,Siaya,39
2016-01-15,Siaya,37
2016-01-16,Siaya,23
2016-01-17,Siaya,31
2016-01-18,Siaya,24
2016-01-19,Siaya,20
2016-01-20,Siaya,28
2016-01-21,Siaya,22
2016-01-22,Siaya,17
2016-01-23,Siaya,20
2016-01-24,Siaya,24
2016-01-25,Siaya,21
2016-01-26,Siaya,40
2016-01-27,Siaya,25
2016-01-28,Siaya,26
2016-01-29,Siaya,29
2016-01-30,Siaya,21
2016-01-31,Siaya,51
2016-02-01,Siaya,49
2016-02-02,Siaya,26
2016-02-03,Siaya,32
2016-02-04,Siaya,49
2016-02-05,Siaya,39
2016-02-06,Siaya,25
2016-02-07,Siaya,30
2016-02-08,Siaya,25
2016-02-09,Siaya,16
2016-02-10,Siaya,17
2016-02-11,Siaya,27
2016-02-12,Siaya,18
2016-02-13,Siaya,27
2016-02-14,Siaya,0
2016-02-15,Siaya,26
2016-02-16,Siaya,31
2016-02-17,Siaya,30
2016-02-18,Siaya,49
2016-02-19,Siaya,40
2016-02-20,Siaya,23
2016-02-21,Siaya,50
2016-02-22,Siaya,25
2016-02-23,Siaya,14
2016-02-24,Siaya,9
2016-02-25,Siaya,32
2016-02-26,Siaya,17
2016-02-27,Siaya,19
2016-02-28,Siaya,14
2016-02-29,Siaya,15
2016-03-01,Siaya,50
2016-03-02,Siaya,27
2016-03-03,Siaya,39
2016-03-04,Siaya,41
2016-03-05,Siaya,24
2016-03-06,Siaya,32
2016-03-07,Siaya,29
2016-03-08,Siaya,4
2016-03-09,Siaya,20
2016-03-10,Siaya,33
2016-03-11,Siaya,19
2016-03-12,Siaya,17
2016-03-13,Siaya,39
2016-03-14,Siaya,19
2016-03-15,Siaya,30
2016-03-16,Siaya,29
2016-03-17,Siaya,32
2016-03-18,Siaya,29
2016-03-19,Siaya,37
2016-03-20,Siaya,13
2016-03-21,Siaya,34
2016-03-22,Siaya,32
2016-03-23,Siaya,45
2016-03-24,Siaya,32
2016-03-25,Siaya,31
2016-03-26,Siaya,15
2016-03-27,Siaya,27
2016-03-28,Siaya,41
2016-03-29,Siaya,26
2016-03-30,Siaya,48
2016-03-31,Siaya,28
2016-04-01,Siaya,24
2016-04-02,Siaya,36
2016-04-03,Siaya,32
2016-04-04,Siaya,28
2016-04-05,Siaya,35
2016-04-06,Siaya,43
2016-04-07,Siaya,56
2016-04-08,Siaya,26
2016-04-09,Siaya,24
2016-04-10,Siaya,40
2016-04-11,Siaya,25
2016-04-12,Siaya,41
2016-04-13,Siaya,6
2016-04-14,Siaya,26
2016-04-15,Siaya,25
2016-04-16,Siaya,28
2016-04-17,Siaya,24
2016-04-18,Siaya,18
2016-04-19,Siaya,38
2016-04-20,Siaya,25
2016-04-21,Siaya,40
2016-04-22,Siaya,22
2016-04-23,Siaya,28
2016-04-24,Siaya,27
2016-04-25,Siaya,27
2016-04-26,Siaya,32
2016-04-27,Siaya,14
2016-04-28,Siaya,24
2016-04-29,Siaya,22
2016-04-30,Siaya,40
2016-05-01,Siaya,52
2016-05-02,Siaya,27
2016-05-03,Siaya,7
2016-05-04,Siaya,36
2016-05-05,Siaya,36
2016-05-06,Siaya,13
2016-05-07,Siaya,21
2016-05-08,Siaya,18
2016-05-09,Siaya,39
2016-05-10,Siaya,26
2016-05-11,Siaya,40
2016-05-12,Siaya,33
2016-05-13,Siaya,36
2016-05-14,Siaya,41
2016-05-15,Siaya,22
2016-05-16,Siaya,42
2016-05-17,Siaya,28
2016-05-18,Siaya,43
2016-05-19,Siaya,38
2016-05-20,Siaya,24
2016-05-21,Siaya,33
2016-05-22,Siaya,16
2016-05-23,Siaya,31
2016-05-24,Siaya,17
2016-05-25,Siaya,44
2016-05-26,Siaya,45
2016-05-27,Siaya,23
2016-05-28,Siaya,28
2016-05-29,Siaya,40
2016-05-30,Siaya,32
2016-05-31,Siaya,37
2016-06-01,Siaya,23
2016-06-02,Siaya,25
2016-06-03,Siaya,33
2016-06-04,Siaya,28
2016-06-05,Siaya,33
2016-06-06,Siaya,35
2016-06-07,Siaya,30
2016-06-08,Siaya,36
2016-06-09,Siaya,30
2016-06-10,Siaya,30
2016-06-11,Siaya,25
2016-06-12,Siaya,9
2016-06-13,Siaya,30
2016-06-14,Siaya,8
2016-06-15,Siaya,19
2016-06-16,Siaya,32
2016-06-17,Siaya,12
2016-06-18,Siaya,40
2016-06-19,Siaya,22
2016-06-20,Siaya,16
2016-06-21,Siaya,28
2016-06-22,Siaya,24
2016-06-23,Siaya,26
2016-06-24,Siaya,28
2016-06-25,Siaya,28
2016-06-26,Siaya,38
2016-06-27,Siaya,24
2016-06-28,Siaya,41
2016-06-29,Siaya,32
2016-06-30,Siaya,9
2016-07-01,Siaya,32
2016-07-02,Siaya,26
2016-07-03,Siaya,31
2016-07-04,Siaya,36
2016-07-05,Siaya,17
2016-07-06,Siaya,30
2016-07-07,Siaya,33
2016-07-08,Siaya,35
2016-07-09,Siaya,14
2016-07-10,Siaya,19
2016-07-11,Siaya,35
2016-07-12,Siaya,25
2016-07-13,Siaya,30
2016-07-14,Siaya,25
2016-07-15,Siaya,37
2016-07-16,Siaya,34
2016-07-17,Siaya,39
2016-07-18,Siaya,21
2016-07-19,Siaya,21
2016-07-20,Siaya,19
2016-07-21,Siaya,40
2016-07-22,Siaya,23
2016-07-23,Siaya,39
2016-07-24,Siaya,14
2016-07-25,Siaya,37
2016-07-26,Siaya,17
2016-07-27,Siaya,32
2016-07-28,Siaya,12
2016-07-29,Siaya,9
2016-07-30,Siaya,30
2016-07-31,Siaya,10
2016-08-01,Siaya,35
2016-08-02,Siaya,28
2016-08-03,Siaya,24
2016-08-04,Siaya,22
2016-08-05,Siaya,31
2016-08-06,Siaya,25
2016-08-07,Siaya,14
2016-08-08,Siaya,32
2016-08-09,Siaya,20
2016-08-10,Siaya,28
2016-08-11,Siaya,26
2016-08-12,Siaya,16
2016-08-13,Siaya,17
2016-08-14,Siaya,28
2016-08-15,Siaya,26
2016-08-16,Siaya,19
2016-08-17,Siaya,16
2016-08-18,Siaya,31
2016-08-19,Siaya,37
2016-08-20,Siaya,18
2016-08-21,Siaya,18
2016-08-22,Siaya,30
2016-08-23,Siaya,38
2016-08-24,Siaya,24
2016-08-25,Siaya,11
2016-08-26,Siaya,36
2016-08-27,Siaya,26
2016-08-28,Siaya,11
2016-08-29,Siaya,42
2016-08-30,Siaya,16
2016-08-31,Siaya,14
2016-09-01,Siaya,24
2016-09-02,Siaya,15
2016-09-03,Siaya,21
2016-09-04,Siaya,52
2016-09-05,Siaya,25
2016-09-06,Siaya,24
2016-09-07,Siaya,25
2016-09-08,Siaya,22
2016-09-09,Siaya,40
2016-09-10,Siaya,35
2016-09-11,Siaya,20
2016-09-12,Siaya,16
2016-09-13,Siaya,30
2016-09-14,Siaya,12
2016-09-15,Siaya,31
2016-09-16,Siaya,19
2016-09-17,Siaya,18
2016-09-18,Siaya,30
2016-09-19,Siaya,20
2016-09-20,Siaya,24
2016-09-21,Siaya,16
2016-09-22,Siaya,16
2016-09-23,Siaya,28
2016-09-24,Siaya,25
2016-09-25,Siaya,24
2016-09-26,Siaya,21
2016-09-27,Siaya,41
2016-09-28,Siaya,33
2016-09-29,Siaya,18
2016-09-30,Siaya,36
2016-10-01,Siaya,24
2015-01-01,Kisumu,23
2015-01-02,Kisumu,28
2015-01-03,Kisumu,34
2015-01-04,Kisumu,36
2015-01-05,Kisumu,25
2015-01-06,Kisumu,30
2015-01-07,Kisumu,34
2015-01-08,Kisumu,9
2015-01-09,Kisumu,22
2015-01-10,Kisumu,11
2015-01-11,Kisumu,13
2015-01-12,Kisumu,12
2015-01-13,Kisumu,8
2015-01-14,Kisumu,26
2015-01-15,Kisumu,21
2015-01-16,Kisumu,14
2015-01-17,Kisumu,19
2015-01-18,Kisumu,22
2015-01-19,Kisumu,29
2015-01-20,Kisumu,33
2015-01-21,Kisumu,44
2015-01-22,Kisumu,37
2015-01-23,Kisumu,23
2015-01-24,Kisumu,29
2015-01-25,Kisumu,5
2015-01-26,Kisumu,35
2015-01-27,Kisumu,32
2015-01-28,Kisumu,48
2015-01-29,Kisumu,26
2015-01-30,Kisumu,36
2015-01-31,Kisumu,29
2015-02-01,Kisumu,27
2015-02-02,Kisumu,14
2015-02-03,Kisumu,19
2015-02-04,Kisumu,32
2015-02-05,Kisumu,19
2015-02-06,Kisumu,13
2015-02-07,Kisumu,22
2015-02-08,Kisumu,18
2015-02-09,Kisumu,17
2015-02-10,Kisumu,15
2015-02-11,Kisumu,29
2015-02-12,Kisumu,30
2015-02-13,Kisumu,27
2015-02-14,Kisumu,39
2015-02-15,Kisumu,24
2015-02-16,Kisumu,19
2015-02-17,Kisumu,17
2015-02-18,Kisumu,26
2015-02-19,Kisumu,40
2015-02-20,Kisumu,25
2015-02-21,Kisumu,18
2015-02-22,Kisumu,13
2015-02-23,Kisumu,27
2015-02-24,Kisumu,36
2015-02-25,Kisumu,26
2015-02-26,Kisumu,27
2015-02-27,Kisumu,17
2015-02-28,Kisumu,13
2015-03-01,Kisumu,39
2015-03-02,Kisumu,31
2015-03-03,Kisumu,44
2015-03-04,Kisumu,43
2015-03-05,Kisumu,15
2015-03-06,Kisumu,43
2015-03-07,Kisumu,23
2015-03-08,Kisumu,35
2015-03-09,Kisumu,16
2015-03-10,Kisumu,33
2015-03-11,Kisumu,49
2015-03-12,Kisumu,20
2015-03-13,Kisumu,16
2015-03-14,Kisumu,26
2015-03-15,Kisumu,23
2015-03-16,Kisumu,35
2015-03-17,Kisumu,36
2015-03-18,Kisumu,27
2015-03-19,Kisumu,29
2015-03-20,Kisumu,41
2015-03-21,Kisumu,25
2015-03-22,Kisumu,26
2015-03-23,Kisumu,39
2015-03-24,Kisumu,40
2015-03-25,Kisumu,40
2015-03-26,Kisumu,18
2015-03-27,Kisumu,55
2015-03-28,Kisumu,27
2015-03-29,Kisumu,34
2015-03-30,Kisumu,59
2015-03-31,Kisumu,31
2015-04-01,Kisumu,25
2015-04-02,Kisumu,38
2015-04-03,Kisumu,34
2015-04-04,Kisumu,25
2015-04-05,Kisumu,36
2015-04-06,Kisumu,21
2015-04-07,Kisumu,29
2015-04-08,Kisumu,47
2015-04-09,Kisumu,27
2015-04-10,Kisumu,26
2015-04-11,Kisumu,27
2015-04-12,Kisumu,30
2015-04-13,Kisumu,34
2015-04-14,Kisumu,36
2015-04-15,Kisumu,31
2015-04-16,Kisumu,22
2015-04-17,Kisumu,31
2015-04-18,Kisumu,27
2015-04-19,Kisumu,48
2015-04-20,Kisumu,30
2015-04-21,Kisumu,40
2015-04-22,Kisumu,45
2015-04-23,Kisumu,42
2015-04-24,Kisumu,16
2015-04-25,Kisumu,25
2015-04-26,Kisumu,27
2015-04-27,Kisumu,12
2015-04-28,Kisumu,25
2015-04-29,Kisumu,43
2015-04-30,Kisumu,10
2015-05-01,Kisumu,42
2015-05-02,Kisumu,30
2015-05-03,Kisumu,24
2015-05-04,Kisumu,44
2015-05-05,Kisumu,15
2015-05-06,Kisumu,39
2015-05-07,Kisumu,24
2015-05-08,Kisumu,24
2015-05-09,Kisumu,46
2015-05-10,Kisumu,23
2015-05-11,Kisumu,20
2015-05-12,Kisumu,41
2015-05-13,Kisumu,21
2015-05-14,Kisumu,21
2015-05-15,Kisumu,30
2015-05-16,Kisumu,51
2015-05-17,Kisumu,48
2015-05-18,Kisumu,39
2015-05-19,Kisumu,47
2015-05-20,Kisumu,13
2015-05-21,Kisumu,23
2015-05-22,Kisumu,35
2015-05-23,Kisumu,36
2015-05-24,Kisumu,40
2015-05-25,Kisumu,39
2015-05-26,Kisumu,28
2015-05-27,Kisumu,32
2015-05-28,Kisumu,48
2015-05-29,Kisumu,53
2015-05-30,Kisumu,36
2015-05-31,Kisumu,22
2015-06-01,Kisumu,16
2015-06-02,Kisumu,28
2015-06-03,Kisumu,26
2015-06-04,Kisumu,38
2015-06-05,Kisumu,28
2015-06-06,Kisumu,19
2015-06-07,Kisumu,29
2015-06-08,Kisumu,14
2015-06-09,Kisumu,40
2015-06-10,Kisumu,17
2015-06-11,Kisumu,39
2015-06-12,Kisumu,0
2015-06-13,Kisumu,32
2015-06-14,Kisumu,20
2015-06-15,Kisumu,16
2015-06-16,Kisumu,38
2015-06-17,Kisumu,40
2015-06-18,Kisumu,19
2015-06-19,Kisumu,22
2015-06-20,Kisumu,25
2015-06-21,Kisumu,19
2015-06-22,Kisumu,34
2015-06-23,Kisumu,23
2015-06-24,Kisumu,14
2015-06-25,Kisumu,17
2015-06-26,Kisumu,31
2015-06-27,Kisumu,34
2015-06-28,Kisumu,19
2015-06-29,Kisumu,30
2015-06-30,Kisumu,45
2015-07-01,Kisumu,15
2015-07-02,Kisumu,9
2015-07-03,Kisumu,9
2015-07-04,Kisumu,15
2015-07-05,Kisumu,22
2015-07-06,Kisumu,28
2015-07-07,Kisumu,25
2015-07-08,Kisumu,21
2015-07-09,Kisumu,22
2015-07-10,Kisumu,29
2015-07-11,Kisumu,39
2015-07-12,Kisumu,36
2015-07-13,Kisumu,21
2015-07-14,Kisumu,21
2015-07-15,Kisumu,29
2015-07-16,Kisumu,42
2015-07-17,Kisumu,26
2015-07-18,Kisumu,25
2015-07-19,Kisumu,26
2015-07-20,Kisumu,43
2015-07-21,Kisumu,19
2015-07-22,Kisumu,25
2015-07-23,Kisumu,24
2015-07-24,Kisumu,19
2015-07-25,Kisumu,26
2015-07-26,Kisumu,15
2015-07-27,Kisumu,35
2015-07-28,Kisumu,12
2015-07-29,Kisumu,27
2015-07-30,Kisumu,30
2015-07-31,Kisumu,13
2015-08-01,Kisumu,41
2015-08-02,Kisumu,43
2015-08-03,Kisumu,31
2015-08-04,Kisumu,17
2015-08-05,Kisumu,25
2015-08-06,Kisumu,33
2015-08-07,Kisumu,30
2015-08-08,Kisumu,46
2015-08-09,Kisumu,25
2015-08-10,Kisumu,28
2015-08-11,Kisumu,33
2015-08-12,Kisumu,35
2015-08-13,Kisumu,23
2015-08-14,Kisumu,12
2015-08-15,Kisumu,28
2015-08-16,Kisumu,28
2015-08-17,Kisumu,32
2015-08-18,Kisumu,25
2015-08-19,Kisumu,33
2015-08-20,Kisumu,25
2015-08-21,Kisumu,14
2015-08-22,Kisumu,25
2015-08-23,Kisumu,34
2015-08-24,Kisumu,18
2015-08-25,Kisumu,24
2015-08-26,Kisumu,18
2015-08-27,Kisumu,31
2015-08-28,Kisumu,38
2015-08-29,Kisumu,33
2015-08-30,Kisumu,35
2015-08-31,Kisumu,0
2015-09-01,Kisumu,32
2015-09-02,Kisumu,17
2015-09-03,Kisumu,4
2015-09-04,Kisumu,45
2015-09-05,Kisumu,21
2015-09-06,Kisumu,38
2015-09-07,Kisumu,21
2015-09-08,Kisumu,21
2015-09-09,Kisumu,6
2015-09-10,Kisumu,25
2015-09-11,Kisumu,36
2015-09-12,Kisumu,26
2015-09-13,Kisumu,32
2015-09-14,Kisumu,8
2015-09-15,Kisumu,17
2015-09-16,Kisumu,6
2015-09-17,Kisumu,21
2015-09-18,Kisumu,0
2015-09-19,Kisumu,57
2015-09-20,Kisumu,22
2015-09-21,Kisumu,12
2015-09-22,Kisumu,11
2015-09-23,Kisumu,6
2015-09-24,Kisumu,28
2015-09-25,Kisumu,22
2015-09-26,Kisumu,5
2015-09-27,Kisumu,16
2015-09-28,Kisumu,26
2015-09-29,Kisumu,38
2015-09-30,Kisumu,16
2015-10-01,Kisumu,22
2015-10-02,Kisumu,32
2015-10-03,Kisumu,24
2015-10-04,Kisumu,22
2015-10-05,Kisumu,36
2015-10-06,Kisumu,17
2015-10-07,Kisumu,36
2015-10-08,Kisumu,30
2015-10-09,Kisumu,22
2015-10-10,Kisumu,26
2015-10-11,Kisumu,37
2015-10-12,Kisumu,47
2015-10-13,Kisumu,20
2015-10-14,Kisumu,41
2015-10-15,Kisumu,15
2015-10-16,Kisumu,26
2015-10-17,Kisumu,21
2015-10-18,Kisumu,49
2015-10-19,Kisumu,19
2015-10-20,Kisumu,28
2015-10-21,Kisumu,31
2015-10-22,Kisumu,9
2015-10-23,Kisumu,23
2015-10-24,Kisumu,35
2015-10-25,Kisumu,22
2015-10-26,Kisumu,48
2015-10-27,Kisumu,28
2015-10-28,Kisumu,30
2015-10-29,Kisumu,30
2015-10-30,Kisumu,27
2015-10-31,Kisumu,40
2015-11-01,Kisumu,13
2015-11-02,Kisumu,24
2015-11-03,Kisumu,18
2015-11-04,Kisumu,26
2015-11-05,Kisumu,25
2015-11-06,Kisumu,17
2015-11-07,Kisumu,28
2015-11-08,Kisumu,0
2015-11-09,Kisumu,20
2015-11-10,Kisumu,41
2015-11-11,Kisumu,29
2015-11-12,Kisumu,25
2015-11-13,Kisumu,40
2015-11-14,Kisumu,8
2015-11-15,Kisumu,36
2015-11-16,Kisumu,45
2015-11-17,Kisumu,35
2015-11-18,Kisumu,17
2015-11-19,Kisumu,31
2015-11-20,Kisumu,31
2015-11-21,Kisumu,30
2015-11-22,Kisumu,45
2015-11-23,Kisumu,1
2015-11-24,Kisumu,19
2015-11-25,Kisumu,49
2015-11-26,Kisumu,24
2015-11-27,Kisumu,32
2015-11-28,Kisumu,47
2015-11-29,Kisumu,8
2015-11-30,Kisumu,32
2015-12-01,Kisumu,25
2015-12-02,Kisumu,34
2015-12-03,Kisumu,20
2015-12-04,Kisumu,11
2015-12-05,Kisumu,18
2015-12-06,Kisumu,25
2015-12-07,Kisumu,32
2015-12-08,Kisumu,31
2015-12-09,Kisumu,16
2015-12-10,Kisumu,19
2015-12-11,Kisumu,33
2015-12-12,Kisumu,37
2015-12-13,Kisumu,29
2015-12-14,Kisumu,29
2015-12-15,Kisumu,10
2015-12-16,Kisumu,27
2015-12-17,Kisumu,23
2015-12-18,Kisumu,19
2015-12-19,Kisumu,2
2015-12-20,Kisumu,26
2015-12-21,Kisumu,27
2015-12-22,Kisumu,14
2015-12-23,Kisumu,23
2015-12-24,Kisumu,34
2015-12-25,Kisumu,9
2015-12-26,Kisumu,14
2015-12-27,Kisumu,40
2015-12-28,Kisumu,25
2015-12-29,Kisumu,27
2015-12-30,Kisumu,13
2015-12-31,Kisumu,22
2016-01-01,Kisumu,47
2016-01-02,Kisumu,24
2016-01-03,Kisumu,9
2016-01-04,Kisumu,31
2016-01-05,Kisumu,12
2016-01-06,Kisumu,42
2016-01-07,Kisumu,42
2016-01-08,Kisumu,21
2016-01-09,Kisumu,38
2016-01-10,Kisumu,38
2016-01-11,Kisumu,47
2016-01-12,Kisumu,19
2016-01-13,Kisumu,12
2016-01-14,Kisumu,32
